LABEL,TEXT
ham,Ok. Tuwing gabi kumuha ng mainit na paliguan uminom ng isang tasa ng gatas at makakakita ka ng isang gawa ng mahika. Kailangan mo pa ring maluwag ang timbang. Para lang malaman mo
ham,Ok. Ako ay isang ginoo at gagamot sa iyo nang may dignidad at paggalang.
ham,Ok. Humingi ako ng pera kung gaano kalayo
ham,Ok. OK lang siya. Siguro
ham,Ok. Maaaring may isang libreng gym tungkol sa.
ham,Ok ..
ham,Ok ... Ur Karaniwang Sagot ...
ham,Okay pangalan ur presyo hangga't ligal! Wen maaari ko ba silang kunin? Y u ave x ams xx
ham,"Sige. Hindi hindi, nagniningning lamang. Iyon ay sinadya upang mag -sign, ngunit mas mahusay ang tunog."
ham,Okie ...
ham,"Okies ... pupunta ako sa jiu din ... maaari naming laktawan ang ard oso, go cine den go mrt one, blah blah blah ..."
spam,Okmail: Mahal na Dave Ito ang iyong pangwakas na paunawa upang mangolekta ng iyong 4* tenerife holiday o #5000 cash award! Tumawag sa 09061743806 mula sa landline. TCS SAE Box326 CW25WX 150ppm
ham,OMG gusto kong sumigaw. Tinimbang ko ang aking sarili at nawalan ako ng mas maraming timbang! Woohoo!
ham,Sa kalsada kaya cant txt
ham,Isang maliit na problema sa prestihiyo ngayon.
ham,Oooh bed ridden ey? Ano ang iniisip mo?
ham,"Oops, ipapaalam ko sa iyo kung kailan tapos na ang aking kasama sa silid"
ham,Oops. 4 nakuha iyon.
ham,O may sakit na maging isang maliit na mas malapit tulad ng sa bus stop sa parehong kalye
ham,O baka ang aking mga daliri ng taba ay pindutin lamang ang lahat ng mga pindutan na ito at hindi nito alam kung ano ang gagawin.
spam,"Ang Orange ay nagdadala sa iyo ng mga ringtone mula sa lahat ng oras ng mga bayani sa tsart, na may isang libreng hit bawat linggo! Pumunta sa mga ringtone at litrato sa wap. Upang ihinto ang pagtanggap ng mga tip na ito ay huminto."
spam,"Orange Customer, maaari mo na ngayong i -claim ang iyong libreng pag -upgrade ng telepono ng camera para sa iyong katapatan. Tumawag ngayon sa 0207 153 9996. Nagtatapos ang alok sa ika -14 na. Nalalapat ang T&C. Opt-out AvaisA"
spam,"Ang OU ay ginagarantiyahan ang pinakabagong telepono ng Nokia, isang 40GB iPod mp3 player o isang £ 500 na premyo! TXT WORD: Kolektahin ang HINDI: 83355! Ibhltd ldnw15h 150p/mtmsgrcvd18"
spam,Live na ang aming bagong mobile music service. Ang libreng music player ay darating sa ilang sandali. I -install lamang sa iyong telepono upang mag -browse ng nilalaman mula sa mga nangungunang artista.
spam,"Ang aming serbisyo sa pakikipag -date ay tinanong 2 Makipag -ugnay sa iyo ng isang taong nahihiya! Tumawag sa 09058091870 ngayon ang lahat ay ibubunyag. POBOX84, M26 3UZ 150P"
spam,"Ang aming mobile number ay nanalo ng ¬ £ 5000, upang i -claim ang tawag sa amin o i -ring ang mga pag -angkin ng mainit na linya sa 09050005321."
ham,Ang ina ng aming Prashanthettan ay namatay kagabi. Manalangin para sa kanya at sa pamilya.
spam,Ang aming mga tala ay nagpapahiwatig na marahil ay may karapatan sa 5000 pounds bilang kabayaran sa aksidente na mayroon ka. Upang maangkin ang 4 na libreng tugon na may paghahabol sa msg na ito. 2 itigil ang txt stop
spam,Panasonic & Bluetoothhdset libre. Libre ang Nokia. Motorola Free & Doublemins & Doubletxt sa Orange Contract. Tumawag sa MobileUpd8 sa 08000839402 o tumawag sa 2optout
spam,"PDATE_NOW - DOUBLE MINS AT 1000 TXTS SA ORANGE TARIFFS. Pinakabagong Motorola, Sonyericsson & Nokia & Bluetooth Libre! Tumawag sa MobileUpd8 sa 08000839402 o call2optout/! YHL"
ham,Pete maaari mo bang i -ring ang meive na mahirap makuha ang kredito
ham,Petey boy kung saan mo ako at ang lahat ng iyong mga kaibigan sa thingshead ay bumaba kung maaari mong ma -canlove nic
spam,Phony ¬ £ 350 Award - Ang mga numero ng Voda na nagtatapos ng XXXX ay napili upang makatanggap ng isang £ 350 award. Kung mayroon kang isang tugma mangyaring tumawag sa 08712300220 quoting claim code 3100 standard na mga rate ng app
ham,Pumili ka ng bout 7.30ish? Anong oras na at pupunta iyon?
ham,"Piggy, r gising ka? Taya ko natutulog ka pa rin. Pupunta ako ng 4 na tanghalian ngayon ..."
spam,Mangyaring tumawag sa 08712402578 kaagad dahil may isang kagyat na mensahe na naghihintay para sa iyo
spam,Mangyaring tawagan ang 08712402779 kaagad dahil mayroong isang kagyat na mensahe na naghihintay para sa iyo
spam,Mangyaring tawagan ang 08712402902 kaagad dahil mayroong isang kagyat na mensahe na naghihintay sa iyo.
spam,Mangyaring tumawag sa 08712402972 kaagad dahil may isang kagyat na mensahe na naghihintay para sa iyo
spam,Mangyaring tawagan si Amanda na may kinalaman sa pag-renew o pag-upgrade ng iyong kasalukuyang T-Mobile handset nang walang bayad. Nagtatapos ang alok ngayon. Tel 0845 021 3680 napapailalim sa T at C's
spam,Mangyaring tawagan ang aming kinatawan ng serbisyo sa customer sa 0800 169 6031 sa pagitan ng 10 am-9pm dahil nanalo ka ng isang garantisadong £ 1000 cash o £ 5000 na premyo!
spam,Mangyaring tawagan ang aming kinatawan ng serbisyo sa customer sa 0800 169 6031 sa pagitan ng 10 am-9pm dahil nanalo ka ng isang garantisadong £ 1000 cash o £ 5000 na premyo!
spam,Mangyaring tawagan ang aming kinatawan ng Serbisyo ng Customer sa freephone 0808 145 4742 sa pagitan ng 9 am-11pm dahil nanalo ka ng isang garantisadong £ 1000 cash o £ 5000 na premyo!
spam,Mangyaring tawagan ang aming kinatawan ng Serbisyo ng Customer sa freephone 0808 145 4742 sa pagitan ng 9 am-11pm dahil nanalo ka ng isang garantisadong £ 1000 cash o £ 5000 na premyo!
spam,Mangyaring tawagan ang aming kinatawan ng Serbisyo ng Customer sa freephone 0808 145 4742 sa pagitan ng 9 am-11pm dahil nanalo ka ng isang garantisadong £ 1000 cash o £ 5000 na premyo!
spam,Mangyaring tawagan ang aming kinatawan ng Serbisyo ng Customer sa freephone 0808 145 4742 sa pagitan ng 9 am-11pm dahil nanalo ka ng isang garantisadong £ 1000 cash o £ 5000 na premyo!
ham,Mangyaring huwag sabihin tulad nito. Hi hi hi
ham,Mangyaring huwag mo na akong i -text. Wala na akong ibang sasabihin.
ham,Pleassssssseeeeeee Tel me v avent tapos sportsx
ham,Pls sige sa watts. Gusto ko lang siguraduhin. Magkaroon ng isang mahusay na katapusan ng linggo. Abiola
ham,"Nagpadala sa akin ang pls ng isang komprehensibong mail tungkol sa kung sino ang aking binabayaran, kailan at magkano."
spam,-Pls Stop Bootydelious (32/f) ay nag -aanyaya sa iyo na maging kaibigan niya. Sumagot Oo-434 o NO-434 Tingnan siya: www.sms.ac/u/bootydelious stop? Magpadala ng Stop FRND sa 62468
ham,Prabha..i'm soryda..realy..frm puso ako sory
spam,Pribado! Ang iyong 2003 na pahayag ng account para sa <Fone No> ay nagpapakita ng 800 na hindi natubos na S. I. M. Mga puntos. Tumawag sa 08715203656 Code ng Identifier: 42049 Mag -expire 26/10/04
spam,Pribado! Ang iyong 2003 na pahayag ng account para sa 07753741225 ay nagpapakita ng 800 na hindi natubos na S. I. M. Mga puntos. Tumawag sa 08715203677 Code ng Identifier: 42478 Mag -expire 24/10/04
spam,Pribado! Ang iyong 2003 Account Statement para sa 078
spam,Pribado! Ang iyong 2003 na pahayag ng account para sa 07808 XXXXXX ay nagpapakita ng 800 na hindi natubos na S. I. M. Mga puntos. Tumawag sa 08719899217 Code ng Identifier: 41685 Mag -expire 07/11/04
spam,Pribado! Ang iyong 2003 na pahayag ng account para sa 07808247860 ay nagpapakita ng 800 na hindi natubos na S. I. M. Mga puntos. Tumawag sa 087198992229 Code ng Identifier: 40411 Mag -expire 06/11/04
spam,Pribado! Ang iyong 2003 Account Statement para sa 07815296484 ay nagpapakita ng 800 na hindi natubos na S.I.M. Mga puntos. Tumawag sa 08718738001 Code ng Identifier 41782 Mag -expire 18/11/04
spam,Pribado! Ang iyong 2003 na pahayag ng account para sa 07973788240 ay nagpapakita ng 800 na hindi natubos na S. I. M. Mga puntos. Tumawag sa 08715203649 Code ng Identifier: 40533 nag -expire 31/10/04
spam,Pribado! Ang iyong 2003 Account Statement para sa nagpapakita ng 800 na hindi natubos na S. I. M. Mga puntos. Tumawag sa 08715203652 Code ng Identifier: 42810 Mag -expire ng 29/10/0
spam,Pribado! Ang iyong 2003 Account Statement para sa nagpapakita ng 800 na hindi natubos na S. I. M. Mga puntos. Tumawag sa 08715203694 Code ng Identifier: 40533 nag -expire 31/10/04
spam,Pribado! Ang iyong 2003 Account Statement para sa nagpapakita ng 800 na hindi natubos na S. I. M. Mga puntos. Tumawag sa 08718738002 Code ng Identifier: 48922 Mag -expire 21/11/04
spam,Pribado! Ang iyong 2003 Account Statement para sa nagpapakita ng 800 na hindi natubos na S. I. M. Mga puntos. Tumawag sa 08719899230 Code ng Identifier: 41685 Mag -expire 07/11/04
spam,Pribado! Ang iyong 2003 Account Statement para sa palabas ng 800 Un-Redeemed S.I.M. Mga puntos. Tumawag sa 08715203685 Code ng Identifier: 4xx26 Mag -expire 13/10/04
spam,Pribado! Ang iyong 2003 Account Statement para sa palabas ng 800 Un-Redeemed S.I.M. Mga puntos. Tumawag sa 08718738001 Code ng Identifier: 49557 Mag -expire 26/11/04
spam,Pribado! Ang iyong 2004 Account Statement para sa 07742676969 ay nagpapakita ng 786 na hindi natukoy na mga puntos ng bonus. Upang mag -claim ng Call 08719180248 Code ng Identifier: 45239 ang nag -expire
spam,Pribado! Ang iyong 2004 Account Statement para sa 07742676969 ay nagpapakita ng 786 na hindi natukoy na mga puntos ng bonus. Upang mag -claim ng Call 08719180248 Code ng Identifier: 45239 ang nag -expire
spam,Pribado! Ang iyong 2004 Account Statement para sa 078498 **** 7 ay nagpapakita ng 786 na hindi natukoy na mga puntos ng bonus. Upang mag -claim ng Call 08719180219 Code ng Identifier: 45239 Mag -expire 06.05.05
ham,"Marahil ay narito para sa isang habang, makita ka mamaya ngayong gabi at lt;)"
ham,Marahil ay mag -swing sa pamamagitan ng isang wee bit
spam,Numero ng Promosyon: 8714714 - iginawad ang isang pahinga sa lungsod at maaaring manalo ng isang £ 200 tag -init na pamimili sa bawat wk. Txt Store sa 88039. Skilgme. TSCS087147403231WINAWK! AGE16 ¬ £ 1.50PERWKSUB
ham,Medyo huli na Lar ... ard 12 pa rin wun b drivin ...
ham,Ranjith Cal Drpd Deeraj at Deepak 5min Hold
spam,Rct 'thnq adrian para sa iyo text. RGDS Vatian
ham,Realy sorry-hindi ko nakikilala ang numerong ito at nalilito na ako :) Sino ang iyong mangyaring?!
spam,RECPT 1/3. Nag -order ka ng isang ringtone. Ang iyong order ay pinoproseso...
spam,REE entry sa 2 isang lingguhang comp para sa isang pagkakataon upang manalo ng isang iPod. Txt pod hanggang 80182 upang makakuha ng entry (std txt rate) t & c ilapat 08452810073 para sa mga detalye 18+
spam,Tumanggi ng pautang? Ligtas o hindi secure? Hindi makakuha ng kredito? Tumawag ng libre ngayon 0800 195 6669 o text back 'HELP' & TAYO!
spam,"Paalala mula sa O2: Upang makakuha ng 2.50 pounds libreng call credit at mga detalye ng mahusay na alok pls Reply 2 Ang tekstong ito gamit ang iyong wastong pangalan, bahay no at postcode"
spam,Paalala: Hindi mo pa na -download ang nilalaman na nabayaran mo na. Goto http: // doit. Mymoby. TV/ upang mangolekta ng iyong nilalaman.
spam,Tumugon sa Win ¬ £ 100 lingguhan! Anong propesyonal na isport ang nilalaro ng Tiger Woods? Magpadala ng Stop sa 87239 upang tapusin ang serbisyo
spam,Tumugon sa Win ¬ £ 100 lingguhan! Saan gaganapin ang 2006 FIFA World Cup? Magpadala ng Stop sa 87239 upang tapusin ang serbisyo
spam,Tumugon sa iyong pangalan at address at makakatanggap ka sa pamamagitan ng pag -post ng isang linggo na ganap na libreng tirahan sa iba't ibang mga pandaigdigang lokasyon www.phb1.com PH: 08700435505150P
spam,Rent! Ito ang ika -2 pagtatangka na makipag -ugnay sa iyo! Nanalo ka ng £ 1250 Call 09071512433 B4 050703 T & CSBCM4235WC1N3XX. CallCost 150ppm Mobilesvary. Max‚ £ 7. 50
spam,Ringtone Club: Kunin ang tsart ng UK Singles sa iyong mobile bawat linggo at pumili ng anumang nangungunang kalidad ng ringtone! Ang mensaheng ito ay walang bayad.
spam,Ringtone Club: GR8 New Polys Direkta sa iyong mobile bawat linggo!
spam,Ringtoneking 84484
spam,"Rock yr Chik. Kumuha ng 100 ng Filthy Films & XXX Pics sa yr phone ngayon. rply marumi hanggang 69669. Saristar Ltd, E14 9YT 08701752560. 450p bawat 5 araw. STOP2 Kanselahin"
spam,"Romantikong Paris. 2 gabi, 2 flight mula sa ‚ £ 79 na libro ngayon 4 sa susunod na taon. Tumawag sa 08704439680TS & CS Mag -apply."
spam,Ang Romcapspam lahat sa paligid ay dapat na tumugon nang maayos sa iyong presensya dahil sobrang init at palabas ka. Nagdadala ka ng isang tunay na hininga ng sikat ng araw.
spam,RT-King Pro Video Club >> Kailangan mo ng tulong? info@ringtoneking.co.uk o tumawag sa 08701237397 dapat kang 16+ club credits na matubos sa www.ringtoneking.co.uk! Tangkilikin!
ham,S :) Walang kumpetisyon para sa kanya.
ham,S:) s.nervous & lt;#& gt; : :)
ham,"Parehas dito, ngunit isinasaalang -alang ko ang mga pader at bunker at shit na mahalaga dahil hindi ako naglalaro sa mapayapa ngunit sa palagay ko ang iyong lugar ay sapat na mataas na hindi mahalaga"
ham,Parehas. Plano ni Wana ang isang biyahe sometme noon
spam,Santa Calling! Ang iyong mga maliliit na bata ay tulad ng isang tawag mula sa Santa Xmas Eve? Tumawag sa 09058094583 upang i -book ang iyong oras.
spam,Santa Calling! Ang iyong mga maliliit na bata ay tulad ng isang tawag mula sa Santa Xmas Eve? Tumawag sa 09077818151 upang mag -book ka ng oras. Tumawag1.50ppm Huling 3mins 30s T&C www.santacalling.com
spam,Makatipid ng pera sa lingerie ng kasal sa www.bridal.petticoatdreams.co.uk Pumili mula sa isang napakahusay na pagpili na may pambansang paghahatid. Dinala sa iyo ng kasal
ham,"I -save ang iyong sarili ng stress. Kung ang tao ay may isang account sa dorm, ipadala lamang ang iyong mga detalye ng account at ipapadala sa iyo ang pera."
ham,"Kita n'yo, alam kong nagbibigay sa iyo ng isang pahinga ng ilang beses woul humantong sa iyo na laging nais na makaligtaan ang curfew. Ako ay geibe sa iyo 'til isa, ngunit isang hatinggabi na pelikula ay hindi lalabas hanggang sa 2. Kailangan mong umuwi. Kailangan mong makatulog at, kung mayroon man, kailangan mong b studdying pagsasanay sa tainga."
spam,Magpadala ng isang logo 2 ur lover - 2 mga pangalan na sinamahan ng isang puso. Txt love name1 name2 mobno hal love adam eve 07123456789 hanggang 87077 yahoo! POBOX36504W45WQ TXTNO 4 WALANG ADS 150P
spam,Magpadala ng isang logo 2 ur lover - 2 mga pangalan na sinamahan ng isang puso. Txt love name1 name2 mobno hal love adam eve 07123456789 hanggang 87077 yahoo! POBOX36504W45WQ TXTNO 4 WALANG ADS 150P.
ham,Ipadala ito sa iyong mga kaibigan at makatanggap ng isang bagay tungkol sa iyong boses ..... kumusta ang aking ekspresyon sa pagsasalita? 1. Cildish 2.Naughty 3.Sentiment 4.Rowdy 5.ful of Attitude 6.Romantic 7.Shy 8.Attractive 9.Funny & lt;#& gt; .irritating & lt;#& gt; .lovable. tumugon sa akin..
spam,Sex up ur mobile na may isang libreng sexy pic ng jordan! Mag -text lang babe hanggang 88600. Pagkatapos bawat wk makakuha ng isang sexy celeb! Pocketbabe.co.uk 4 pang mga litrato. 16 ¬ £ 3/wk 087016248
spam,sexy sexy cum at i -text ako na basa at mainit at handa na para sa ilang porn! U up para sa ilang kasiyahan? Ang msg na ito ay libreng recd msgs 150p inc vat 2 kanselahin ang text stop
spam,Naghihintay sa iyo ang mga seksing walang kapareha! I -text ang iyong edad na sinusundan ng iyong kasarian bilang Wither M o F e.g.23f. Para sa mga bakla na lalaki ay nag -text sa iyong edad na sinusundan ng isang G. e.g.23g.
ham,S'fine. Anumang oras. Lahat ng pinakamahusay na kasama nito.
ham,Pupunta ba ako upang makakuha ng pickle
ham,"Siya ay dapat na ngunit hindi maaaring gawin ito, nasa bayan pa rin siya"
ham,"Shit na talagang nakakagulat at nakakatakot, hindi maisip ng isang segundo. Def up para sa night out. Sa palagay mo ba ay may isang lugar na maaari kong mag -crash para sa gabi, makatipid sa taxi?"
spam,"Mamili hanggang sa U Drop, ikaw ba, alinman sa 10k, 5k, ¬ £ 500 cash o ¬ £ 100 Voucher ng Paglalakbay, Tumawag Ngayon, 09064011000. NTT PO Box CR01327BT Fixedline Cost 150ppm Mobile VARY VARY"
spam,"Mamili hanggang sa U Drop, ikaw ba, alinman sa 10k, 5k, ¬ £ 500 cash o ¬ £ 100 Voucher ng Paglalakbay, Tumawag Ngayon, 09064011000. NTT PO Box CR01327BT Fixedline Cost 150ppm Mobile VARY VARY"
spam,Ipakita ang iyong mga kulay! Euro 2004 2-4-1 alok! Kumuha ng isang watawat ng Inglatera at 3Lions tono sa iyong telepono! Mag -click sa sumusunod na mensahe ng serbisyo para sa impormasyon!
ham,Si Si. Sa palagay ko ang sakit ay gumawa ng mga Oreo truffles.
ham,Nakakuha ng trabaho si Sindu sa Birla Soft ..
ham,"Sir, huli na ako sa pagbabayad ng upa sa mga nakaraang buwan at kailangang magbayad ng isang $ & lt;#& gt; singilin Nadama kong hindi ako maibibigay sa akin na magalit tungkol sa isang bagay na ibinibigay mo sa malaking gastos sa iyong sarili at iyon ang dahilan kung bakit hindi ako nagsalita. Gayunman, nasa pag -urong ako at sanay na mabayaran ang singil sa buwang ito kaya't ang aking hilingin ay mas maaga sa pagtatapos ng buwan. Maaari ba kayong tumulong. Salamat"
ham,"Sir, kailangan ko ng axis bank account no at bank address."
ham,"Sir, naghihintay para sa iyong mail."
ham,Si Siva ay nasa hostel aha:-.
spam,"Anim na pagkakataon upang manalo ng cash! Mula 100 hanggang 20,000 pounds TXT> CSH11 at ipadala sa 87575. Gastos 150p/araw, 6day, 16+ TSANDCS APPLY Reply HL 4 Impormasyon"
spam,"Anim na pagkakataon upang manalo ng cash! Mula 100 hanggang 20,000 pounds TXT> CSH11 at ipadala sa 87575. Gastos 150p/araw, 6day, 16+ TSANDCS APPLY Reply HL 4 Impormasyon"
ham,Ngumiti sa kasiyahan ngiti sa sakit ngiti kapag ang problema ay nagbubuhos tulad ng ulan ngiti kapag sum1 masakit u ngiti becoz may gusto pa ring makita na nakangiti ka !!
spam,SMS Auction - Ang isang bagong tatak na Nokia 7250 ay hanggang 4 na auction ngayon! Ang auction ay libre 2 sumali at makilahok! Txt nokia hanggang 86021 ngayon!
spam,SMS Auction - Ang isang bagong tatak na Nokia 7250 ay hanggang 4 na auction ngayon! Ang auction ay libre 2 sumali at makilahok! Txt nokia hanggang 86021 ngayon! Hg/Suite342/2lands Row/W1J6HL
spam,SMS Auction Nagwagi ka ng isang Nokia 7250i. Ito ang makukuha mo kapag nanalo ka ng aming libreng auction. Upang makilahok ipadala ang Nokia sa 86021 ngayon. Hg/Suite342/2lands Row/W1JHL 16+
spam,SMS Services Para sa Iyong Inclusive Text Credits Pls Gotto www.comuk.net Login 3QXJ9 Unsubscribe With Stop Walang Extra Charge Help 08702840625 Comuk.220cm2 9A
spam,"SMS Services. Para sa iyong inclusive text credits, pls goto www.comuk.net login = ***** Mag -unsubscribe sa Stop. Walang labis na singil. Tulong: 08700469649. PO Box420. IP4 5we"
spam,"SMS Services. Para sa iyong inclusive text credits, pls goto www.comuk.net login = 3QXJ9 unsubscribe with stop, walang labis na singil. Tulong 08702840625.comuk. 220-cm2 9ae"
spam,"SMS Services. Para sa iyong inclusive text credits, pls goto www.comuk.net login = 3QXJ9 unsubscribe with stop, walang labis na singil. Tulong 08702840625.comuk. 220-cm2 9ae"
spam,"SMS. AC Blind Date 4U!: Ang Rodds1 ay 21/m mula sa Aberdeen, United Kingdom. Suriin siya sa http: // img. SMS. AC/W/ICMB3CKTZ8R7! -4 WALANG Bulag na Mga Petsa Magpadala ng Itago"
spam,"SMS. AC JSCO: Mataas ang enerhiya, ngunit hindi mo maaaring alam kung saan 2channel ito. 2Day ur Leadership Skills R Malakas. Psychic? Sumagot ans w/tanong. Magtapos? Tumugon sa pagtatapos JSCO"
